longitude,latitude,location,photo_id,county,year,description,url,preview
-76.290833,42.715985,approximate,ARW-5-73,Cayuga,1938,Centered near Sempronius in Moravia (13118) in Cayuga County New York.,http://stor.artstor.org/stor/818b87b8-8b57-478e-91ec-a9cbe8f66d6d.jpg,http://stor.artstor.org/stor/818b87b8-8b57-478e-91ec-a9cbe8f66d6d_size2
-76.33643,42.805663,approximate,ARW-5-61,Cayuga,1938,Centered near New Hope in Moravia (13118) in Cayuga County New York.,http://stor.artstor.org/stor/837d98a7-99ff-4cbf-ab92-e1e3f4762022.jpg,http://stor.artstor.org/stor/837d98a7-99ff-4cbf-ab92-e1e3f4762022_size2
-76.32799,42.737938,approximate,ARW-5-55,Cayuga,1938,Centered near Sempronius in Moravia (13118) in Cayuga County New York.,http://stor.artstor.org/stor/ed1e84f5-f8fa-4d1e-a9e9-355c3bba672b.jpg,http://stor.artstor.org/stor/ed1e84f5-f8fa-4d1e-a9e9-355c3bba672b_size2
-76.290312,42.690783,approximate,ARW-5-75,Cayuga,1938,Centered near Como in Cortland (13045) in Cortland County New York.,http://stor.artstor.org/stor/5a24fcd6-f786-4605-96f1-065b369b9ad6.jpg,http://stor.artstor.org/stor/5a24fcd6-f786-4605-96f1-065b369b9ad6_size2
-76.329369,42.782747,approximate,ARW-5-59,Cayuga,1938,Centered near New Hope in Moravia (13118) in Cayuga County New York.,http://stor.artstor.org/stor/a490df29-dac7-48df-bb45-492b22e9aa4b.jpg,http://stor.artstor.org/stor/a490df29-dac7-48df-bb45-492b22e9aa4b_size2
-76.28776,42.664965,approximate,ARW-5-77,Cayuga,1938,Centered near Como in Cortland (13045) in Cortland County New York.,http://stor.artstor.org/stor/d2ed0b6c-8dd1-4898-9880-26270ba428ae.jpg,http://stor.artstor.org/stor/d2ed0b6c-8dd1-4898-9880-26270ba428ae_size2
-76.676046,43.01871,approximate,ARW-7-6,Cayuga,1938,Centered near Montezuma in Port Byron (13140) in Cayuga County New York.,http://stor.artstor.org/stor/703b97d8-726c-4d71-8a54-0e6226b29630.jpg,http://stor.artstor.org/stor/703b97d8-726c-4d71-8a54-0e6226b29630_size2
-76.100607,42.930764,approximate,ARX-27-57,Onondaga,1938,Centered near Sentinel Heights in La Fayette (13084) in Onondaga County New York.,http://stor.artstor.org/stor/1d79a778-20e1-4efe-b409-406dd1da8e34.jpg,http://stor.artstor.org/stor/1d79a778-20e1-4efe-b409-406dd1da8e34_size2
-76.100435,42.956898,approximate,ARX-27-59,Onondaga,1938,Centered near Sentinel Heights in Jamesville (13078) in Onondaga County New York.,http://stor.artstor.org/stor/107ea2ac-5fc7-4e5d-adfb-55638cb7c30e.jpg,http://stor.artstor.org/stor/107ea2ac-5fc7-4e5d-adfb-55638cb7c30e_size2
-76.098159,42.875578,approximate,ARX-27-53,Onondaga,1938,Centered near Big Bend in La Fayette (13084) in Onondaga County New York.,http://stor.artstor.org/stor/64599f84-0f8c-4fe1-b5ab-43eb62c69305.jpg,http://stor.artstor.org/stor/64599f84-0f8c-4fe1-b5ab-43eb62c69305_size2
-76.097962,42.86445,approximate,ARX-27-52,Onondaga,1938,Centered near Collingwood in La Fayette (13084) in Onondaga County New York.,http://stor.artstor.org/stor/20359f0f-97d5-4d96-9137-3385fe40653b.jpg,http://stor.artstor.org/stor/20359f0f-97d5-4d96-9137-3385fe40653b_size2
-76.098151,42.839855,approximate,ARX-27-50,Onondaga,1938,Centered near Apulia Station in Tully (13159) in Onondaga County New York.,http://stor.artstor.org/stor/bbf62762-c99b-4750-b4bb-e4143b512f25.jpg,http://stor.artstor.org/stor/bbf62762-c99b-4750-b4bb-e4143b512f25_size2
-76.100285,42.900915,approximate,ARX-27-55,Onondaga,1938,Centered near LaFayette in La Fayette (13084) in Onondaga County New York.,http://stor.artstor.org/stor/41d3f316-60b5-423b-8fc4-ecf8f09a0c94.jpg,http://stor.artstor.org/stor/41d3f316-60b5-423b-8fc4-ecf8f09a0c94_size2
-76.101928,42.993218,approximate,ARX-27-62,Onondaga,1938,Centered near Southwood in Jamesville (13078) in Onondaga County New York.,http://stor.artstor.org/stor/6282b99b-f8ea-443f-9318-9c6beff9aefa.jpg,http://stor.artstor.org/stor/6282b99b-f8ea-443f-9318-9c6beff9aefa_size2
-76.09835,43.005165,approximate,ARX-27-63,Onondaga,1938,Centered near Southwood in Syracuse (13224) in Onondaga County New York.,http://stor.artstor.org/stor/140df601-096f-4e35-80a6-22b5218907b1.jpg,http://stor.artstor.org/stor/140df601-096f-4e35-80a6-22b5218907b1_size2
-76.099364,43.038708,approximate,ARX-27-65,Onondaga,1938,Centered near De Witt in Syracuse (13224) in Onondaga County New York.,http://stor.artstor.org/stor/62f6d75e-4e20-498b-b2c7-a795883a67bb.jpg,http://stor.artstor.org/stor/62f6d75e-4e20-498b-b2c7-a795883a67bb_size2
-76.027934,43.12668,approximate,ARX-29-12,Onondaga,1938,Centered near Schepps Corners in Bridgeport (13030) in Onondaga County New York.,http://stor.artstor.org/stor/3fcbc81d-2e0a-4a98-8abf-8164e1eff463.jpg,http://stor.artstor.org/stor/3fcbc81d-2e0a-4a98-8abf-8164e1eff463_size2
-76.025514,43.074402,approximate,ARX-29-16,Onondaga,1938,Centered near Oot Park in East Syracuse (13057) in Onondaga County New York.,http://stor.artstor.org/stor/9234f28f-fb7a-42a2-9c08-e81f02c7bd27.jpg,http://stor.artstor.org/stor/9234f28f-fb7a-42a2-9c08-e81f02c7bd27_size2
-76.024996,43.101601,approximate,ARX-29-14,Onondaga,1938,Centered near Polkville in East Syracuse (13057) in Onondaga County New York.,http://stor.artstor.org/stor/25ae2717-ce23-44f2-965c-f4da656a0bb6.jpg,http://stor.artstor.org/stor/25ae2717-ce23-44f2-965c-f4da656a0bb6_size2
-76.025781,43.043946,approximate,ARX-29-18,Onondaga,1938,Centered near Oot Park in East Syracuse (13057) in Onondaga County New York.,http://stor.artstor.org/stor/21e583ce-6d3a-4a2b-a230-5e26a2e423de.jpg,http://stor.artstor.org/stor/21e583ce-6d3a-4a2b-a230-5e26a2e423de_size2
-76.026378,43.16083,approximate,ARX-29-10,Onondaga,1938,Centered near Brown Center in Bridgeport (13030) in Onondaga County New York.,http://stor.artstor.org/stor/fae2a333-c3e6-4576-bb2b-84bb948c8345.jpg,http://stor.artstor.org/stor/fae2a333-c3e6-4576-bb2b-84bb948c8345_size2
-76.213779,43.049268,approximate,ARX-27-99,Onondaga,1938,Centered near Westvale in Syracuse (13209) in Onondaga County New York.,http://stor.artstor.org/stor/f43b5bb1-8d16-4d2f-8201-d2402db43b63.jpg,http://stor.artstor.org/stor/f43b5bb1-8d16-4d2f-8201-d2402db43b63_size2
-76.216649,43.08143,approximate,ARX-27-97,Onondaga,1938,Centered near Lakeland in Syracuse (13209) in Onondaga County New York.,http://stor.artstor.org/stor/5f914e32-2e08-448d-a0bc-18d1a1f01dbd.jpg,http://stor.artstor.org/stor/5f914e32-2e08-448d-a0bc-18d1a1f01dbd_size2
-76.144899,43.226296,approximate,ARX-29-2,Onondaga,1938,Centered in Brewerton (13029) in Onondaga County New York.,http://stor.artstor.org/stor/2815a4b3-9dc5-4770-b4b2-994bb30a4c53.jpg,http://stor.artstor.org/stor/2815a4b3-9dc5-4770-b4b2-994bb30a4c53_size2
-76.217995,43.104782,approximate,ARX-27-95,Onondaga,1938,Centered in Liverpool (13088) in Onondaga County New York.,http://stor.artstor.org/stor/500c639f-3428-4e4e-be90-e88270978bcd.jpg,http://stor.artstor.org/stor/500c639f-3428-4e4e-be90-e88270978bcd_size2
-76.411882,43.220093,approximate,ARX-30-30,Onondaga,1938,Centered near Little Utica in Phoenix (13135) in Oswego County New York.,http://stor.artstor.org/stor/de658843-d793-4f1a-b612-b91b054c86f9.jpg,http://stor.artstor.org/stor/de658843-d793-4f1a-b612-b91b054c86f9_size2
-76.409861,43.169171,approximate,ARX-30-26,Onondaga,1938,Centered near Hortontown in Baldwinsville (13027) in Onondaga County New York.,http://stor.artstor.org/stor/2ff18253-c724-41e6-9c0c-a0e15e740eb8.jpg,http://stor.artstor.org/stor/2ff18253-c724-41e6-9c0c-a0e15e740eb8_size2
-76.410606,43.18925,approximate,ARX-30-28,Onondaga,1938,Centered near Hortontown in Baldwinsville (13027) in Onondaga County New York.,http://stor.artstor.org/stor/f0bc402d-ca66-4424-967a-90dec41c9841.jpg,http://stor.artstor.org/stor/f0bc402d-ca66-4424-967a-90dec41c9841_size2
-76.371008,43.190542,approximate,ARX-30-37,Onondaga,1938,Centered near Hortontown in Baldwinsville (13027) in Onondaga County New York.,http://stor.artstor.org/stor/663c78c6-e104-4b2b-a074-2627e843df04.jpg,http://stor.artstor.org/stor/663c78c6-e104-4b2b-a074-2627e843df04_size2
-76.408884,43.13891,approximate,ARX-30-24,Onondaga,1938,Centered near Bangall in Baldwinsville (13027) in Onondaga County New York.,http://stor.artstor.org/stor/5dd56a8e-4d81-4360-bc2d-c96a5c6f9c17.jpg,http://stor.artstor.org/stor/5dd56a8e-4d81-4360-bc2d-c96a5c6f9c17_size2
-76.407701,43.112,approximate,ARX-30-22,Onondaga,1938,Centered near Jacks Reef in Memphis (13112) in Onondaga County New York.,http://stor.artstor.org/stor/dfd5d9aa-25a5-4145-b0b5-85026d5177f6.jpg,http://stor.artstor.org/stor/dfd5d9aa-25a5-4145-b0b5-85026d5177f6_size2
-76.399547,42.827477,approximate,ARX-30-2,Onondaga,1938,Centered near Niles in Skaneateles (13152) in Onondaga County New York.,http://stor.artstor.org/stor/a9f20b85-c384-480f-9916-e1a4d8dcf595.jpg,http://stor.artstor.org/stor/a9f20b85-c384-480f-9916-e1a4d8dcf595_size2
-76.36977,43.217786,approximate,ARX-30-35,Onondaga,1938,Centered near Lamson in Phoenix (13135) in Oswego County New York.,http://stor.artstor.org/stor/864d29f1-1cb2-4a1a-b8d3-417efe14da52.jpg,http://stor.artstor.org/stor/864d29f1-1cb2-4a1a-b8d3-417efe14da52_size2
-76.409459,43.090026,approximate,ARX-30-20,Onondaga,1938,Centered near Peru in Memphis (13112) in Onondaga County New York.,http://stor.artstor.org/stor/654277d1-7105-45ef-b31b-e51e8bc5ba78.jpg,http://stor.artstor.org/stor/654277d1-7105-45ef-b31b-e51e8bc5ba78_size2
-76.256949,42.982933,approximate,ARX-31-18,Onondaga,1938,Centered near Wellington Corner in Syracuse (13215) in Onondaga County New York.,http://stor.artstor.org/stor/89c3aeaa-7016-4cae-9ae1-c5c62a8b3a00.jpg,http://stor.artstor.org/stor/89c3aeaa-7016-4cae-9ae1-c5c62a8b3a00_size2
-76.257779,43.140344,approximate,ARX-31-30,Onondaga,1938,Centered near Cold Springs in Baldwinsville (13027) in Onondaga County New York.,http://stor.artstor.org/stor/c2b95891-e8ad-41e8-bed7-598175bf3fa9.jpg,http://stor.artstor.org/stor/c2b95891-e8ad-41e8-bed7-598175bf3fa9_size2
-76.256798,43.082158,approximate,ARX-31-26,Onondaga,1938,Centered near North Belle Isle in Syracuse (13209) in Onondaga County New York.,http://stor.artstor.org/stor/7cb9601d-b5ad-43e8-a961-5b73a0558f1f.jpg,http://stor.artstor.org/stor/7cb9601d-b5ad-43e8-a961-5b73a0558f1f_size2
-76.258099,43.008674,approximate,ARX-31-20,Onondaga,1938,Centered near Kellys Corners in Syracuse (13215) in Onondaga County New York.,http://stor.artstor.org/stor/0d493fde-8614-41c6-a75b-95b4418eda87.jpg,http://stor.artstor.org/stor/0d493fde-8614-41c6-a75b-95b4418eda87_size2
-76.255528,43.035528,approximate,ARX-31-22,Onondaga,1938,Centered near Sherwood Knolls in Camillus (13031) in Onondaga County New York.,http://stor.artstor.org/stor/e913620d-4600-4fa3-bfe5-a2a2443336ff.jpg,http://stor.artstor.org/stor/e913620d-4600-4fa3-bfe5-a2a2443336ff_size2
-76.258452,42.769643,approximate,ARX-31-2,Onondaga,1938,Centered near Fair Haven in Homer (13077) in Cortland County New York.,http://stor.artstor.org/stor/261e49ca-f1be-4319-b181-1f15b171f826.jpg,http://stor.artstor.org/stor/261e49ca-f1be-4319-b181-1f15b171f826_size2
-76.255029,42.959641,approximate,ARX-31-16,Onondaga,1938,Centered near Cedarvale in Syracuse (13215) in Onondaga County New York.,http://stor.artstor.org/stor/0156d5d8-2b51-4529-9bd2-73d9b31436d7.jpg,http://stor.artstor.org/stor/0156d5d8-2b51-4529-9bd2-73d9b31436d7_size2
-76.25453,42.94532,approximate,ARX-31-15,Onondaga,1938,Centered near Cedarvale in Syracuse (13215) in Onondaga County New York.,http://stor.artstor.org/stor/ea420576-d38d-42fb-a149-3db47023b5ed.jpg,http://stor.artstor.org/stor/ea420576-d38d-42fb-a149-3db47023b5ed_size2
-76.262824,43.077058,approximate,ARX-31-25,Onondaga,1938,Centered near Amboy in Syracuse (13209) in Onondaga County New York.,http://stor.artstor.org/stor/33ea1746-08ac-4e34-9cbf-77aa10909aab.jpg,http://stor.artstor.org/stor/33ea1746-08ac-4e34-9cbf-77aa10909aab_size2
-77.343768,43.280247,approximate,ARO-1-22,Wayne,1938,Centered near Ontario on the Lake in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/1707c9d6-886a-4532-9351-5cbd68effa35.jpg,http://stor.artstor.org/stor/1707c9d6-886a-4532-9351-5cbd68effa35_size2
-77.306647,43.269882,approximate,ARO-1-20,Wayne,1938,Centered near Bear Creek in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/07bdc7bd-e3c7-44e2-9982-3d79d9062b04.jpg,http://stor.artstor.org/stor/07bdc7bd-e3c7-44e2-9982-3d79d9062b04_size2
-77.304721,43.243511,approximate,ARO-1-18,Wayne,1938,Centered near Ontario Center in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/22a0a415-ce23-471e-b511-9fce95960666.jpg,http://stor.artstor.org/stor/22a0a415-ce23-471e-b511-9fce95960666_size2
-77.305407,43.187543,approximate,ARO-1-14,Wayne,1938,Centered near Lincoln in Walworth (14568) in Wayne County New York.,http://stor.artstor.org/stor/7ef7748b-1464-425a-a3df-54cc5a008227.jpg,http://stor.artstor.org/stor/7ef7748b-1464-425a-a3df-54cc5a008227_size2
-77.306276,43.215571,approximate,ARO-1-16,Wayne,1938,Centered near Ontario Center in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/fd62a005-d988-467a-9534-5d7f1d96ff5e.jpg,http://stor.artstor.org/stor/fd62a005-d988-467a-9534-5d7f1d96ff5e_size2
-77.343134,43.221527,approximate,ARO-1-26,Wayne,1938,Centered near Fruitland in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/053e3593-185b-4e21-948b-a306a568b75a.jpg,http://stor.artstor.org/stor/053e3593-185b-4e21-948b-a306a568b75a_size2
-77.343376,43.251283,approximate,ARO-1-24,Wayne,1938,Centered near Lakeside in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/de1133ee-d785-46c8-880d-7e1abb479feb.jpg,http://stor.artstor.org/stor/de1133ee-d785-46c8-880d-7e1abb479feb_size2
-77.305971,43.026009,approximate,ARO-1-2,Wayne,1938,Centered in Farmington (14425) in Ontario County New York.,http://stor.artstor.org/stor/7256bda7-158a-4921-a9c5-d9007261106a.jpg,http://stor.artstor.org/stor/7256bda7-158a-4921-a9c5-d9007261106a_size2
-77.305142,43.160702,approximate,ARO-1-12,Wayne,1938,Centered in Walworth (14568) in Wayne County New York.,http://stor.artstor.org/stor/906c8f4e-941b-4385-9e37-51880b4a6400.jpg,http://stor.artstor.org/stor/906c8f4e-941b-4385-9e37-51880b4a6400_size2
-76.804418,43.242853,approximate,ARO-2-7,Wayne,1938,Centered near Furnace Village in Wolcott (14590) in Wayne County New York.,http://stor.artstor.org/stor/8a5ac748-8914-4d58-af6e-40f5a568f044.jpg,http://stor.artstor.org/stor/8a5ac748-8914-4d58-af6e-40f5a568f044_size2
-77.028851,43.185327,approximate,ARO-2-62,Wayne,1938,Centered near Thorntons Corner in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/ec54e64d-d5f4-4765-b3d8-47ce2dc8ea2f.jpg,http://stor.artstor.org/stor/ec54e64d-d5f4-4765-b3d8-47ce2dc8ea2f_size2
-77.039473,43.278064,approximate,ARO-2-70,Wayne,1938,Centered near Sodus Point in Sodus Center (14554) in  County New York.,http://stor.artstor.org/stor/bbf230bf-e634-40f4-94a5-b7077ef230f1.jpg,http://stor.artstor.org/stor/bbf230bf-e634-40f4-94a5-b7077ef230f1_size2
-77.030822,43.207685,approximate,ARO-2-64,Wayne,1938,Centered near Sodus Center in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/d0e6d511-aaed-4059-a223-dc69648ddb83.jpg,http://stor.artstor.org/stor/d0e6d511-aaed-4059-a223-dc69648ddb83_size2
-76.992912,43.214726,approximate,ARO-2-61,Wayne,1938,Centered near Alton in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/dde73438-d269-4970-9bac-33938d01e09e.jpg,http://stor.artstor.org/stor/dde73438-d269-4970-9bac-33938d01e09e_size2
-77.071837,43.251738,approximate,ARO-2-76,Wayne,1938,Centered in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/374bc353-8822-463c-9ddd-6a4c3b19e019.jpg,http://stor.artstor.org/stor/374bc353-8822-463c-9ddd-6a4c3b19e019_size2
-77.038944,43.25298,approximate,ARO-2-68,Wayne,1938,Centered in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/753a9887-e08a-44e4-8f34-e06f8ebb838a.jpg,http://stor.artstor.org/stor/753a9887-e08a-44e4-8f34-e06f8ebb838a_size2
-77.071327,43.277567,approximate,ARO-2-74,Wayne,1938,Centered in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/79e753ba-90d0-4bea-a33c-ebc0a02a172c.jpg,http://stor.artstor.org/stor/79e753ba-90d0-4bea-a33c-ebc0a02a172c_size2
-77.035931,43.231833,approximate,ARO-2-66,Wayne,1938,Centered in Sodus (14551) in Wayne County New York.,http://stor.artstor.org/stor/bbd2dd34-566c-4139-a073-c5623190099b.jpg,http://stor.artstor.org/stor/bbd2dd34-566c-4139-a073-c5623190099b_size2
-77.076163,43.00838,approximate,ARO-3-12,Wayne,1938,Centered near Marbletown in Phelps (14532) in Ontario County New York.,http://stor.artstor.org/stor/14ab661f-e4a5-4388-b8ae-22d93f33af82.jpg,http://stor.artstor.org/stor/14ab661f-e4a5-4388-b8ae-22d93f33af82_size2
-77.266123,43.27911,approximate,ARO-3-102,Wayne,1938,Centered near Bear Creek in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/085e09de-7e28-4258-9542-56eebe6ca6b1.jpg,http://stor.artstor.org/stor/085e09de-7e28-4258-9542-56eebe6ca6b1_size2
-77.265072,43.250761,approximate,ARO-3-100,Wayne,1938,Centered near Furnaceville in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/6756b8d9-b1a9-4cdd-b665-2c168dc4788f.jpg,http://stor.artstor.org/stor/6756b8d9-b1a9-4cdd-b665-2c168dc4788f_size2
-77.080229,43.035902,approximate,ARO-3-10,Wayne,1938,Centered in Newark (14513) in Wayne County New York.,http://stor.artstor.org/stor/563d7bb0-e1b7-44d5-b054-d7609008ab0d.jpg,http://stor.artstor.org/stor/563d7bb0-e1b7-44d5-b054-d7609008ab0d_size2
-77.269026,43.055444,approximate,ARO-3-85,Wayne,1938,Centered near Yellow Mills in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/0c880e6d-ee49-4601-82fe-678b9b454653.jpg,http://stor.artstor.org/stor/0c880e6d-ee49-4601-82fe-678b9b454653_size2
-77.267982,43.081234,approximate,ARO-3-87,Wayne,1938,Centered near Cooney Crossing in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/b1dd28d2-529b-46bf-991a-1602520d86fa.jpg,http://stor.artstor.org/stor/b1dd28d2-529b-46bf-991a-1602520d86fa_size2
-77.268644,43.028401,approximate,ARO-3-83,Wayne,1938,Centered near Yellow Mills in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/6ba6bea0-826f-4003-924f-3b8dc14b4ba7.jpg,http://stor.artstor.org/stor/6ba6bea0-826f-4003-924f-3b8dc14b4ba7_size2
-77.236455,43.014404,approximate,ARO-3-80,Wayne,1938,Centered near Manchester in Palmyra (14522) in Wayne County New York.,http://stor.artstor.org/stor/e2252b26-b993-418b-92ef-23803f874c74.jpg,http://stor.artstor.org/stor/e2252b26-b993-418b-92ef-23803f874c74_size2
-77.271173,43.109436,approximate,ARO-3-89,Wayne,1938,Centered near Huddle in Walworth (14568) in Wayne County New York.,http://stor.artstor.org/stor/ef3608c9-eade-4dc8-a3db-abf73080c79f.jpg,http://stor.artstor.org/stor/ef3608c9-eade-4dc8-a3db-abf73080c79f_size2
-77.265235,43.211759,approximate,ARO-3-97,Wayne,1938,Centered in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/8545d811-5025-4b3a-9636-03a0d052a1a9.jpg,http://stor.artstor.org/stor/8545d811-5025-4b3a-9636-03a0d052a1a9_size2
-77.266369,43.189297,approximate,ARO-3-95,Wayne,1938,Centered in Ontario (14519) in Wayne County New York.,http://stor.artstor.org/stor/5ab03037-1ff4-457f-941d-406c1b88ebf8.jpg,http://stor.artstor.org/stor/5ab03037-1ff4-457f-941d-406c1b88ebf8_size2
-77.269269,43.134594,approximate,ARO-3-91,Wayne,1938,Centered in Walworth (14568) in Wayne County New York.,http://stor.artstor.org/stor/988656af-9faa-4a41-a65b-083e5fa519de.jpg,http://stor.artstor.org/stor/988656af-9faa-4a41-a65b-083e5fa519de_size2
-77.268947,43.162496,approximate,ARO-3-93,Wayne,1938,Centered in Walworth (14568) in Wayne County New York.,http://stor.artstor.org/stor/14ad92a1-64af-4e31-b798-9e2df48f086c.jpg,http://stor.artstor.org/stor/14ad92a1-64af-4e31-b798-9e2df48f086c_size2
-76.929158,43.088165,approximate,ARO-4-10,Wayne,1938,Centered near Lock Berlin in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/09824366-530e-49ad-b1bb-e41e86f38c83.jpg,http://stor.artstor.org/stor/09824366-530e-49ad-b1bb-e41e86f38c83_size2
-76.850787,43.067244,approximate,ARO-4-91,Wayne,1938,Centered in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/9f137503-b527-43d8-b02e-393a7cd9aeb3.jpg,http://stor.artstor.org/stor/9f137503-b527-43d8-b02e-393a7cd9aeb3_size2
-76.772098,43.010529,approximate,ARO-5-4,Wayne,1938,Centered near Evans Corner in Seneca Falls (13148) in Seneca County New York.,http://stor.artstor.org/stor/a26c3a21-eefc-438b-91ea-1adf80f6a28c.jpg,http://stor.artstor.org/stor/a26c3a21-eefc-438b-91ea-1adf80f6a28c_size2
-76.77583,43.039583,approximate,ARO- 5-6,Wayne,1938,Centered near Evans Corner in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/117ca34c-0bd8-48e1-9623-2d6ac831f865.jpg,http://stor.artstor.org/stor/117ca34c-0bd8-48e1-9623-2d6ac831f865_size2
-76.778968,43.06676,approximate,ARO-5-8,Wayne,1938,Centered in Savannah (13146) in Wayne County New York.,http://stor.artstor.org/stor/58688fbc-4636-4669-befc-412569e3f34f.jpg,http://stor.artstor.org/stor/58688fbc-4636-4669-befc-412569e3f34f_size2
-76.848998,43.118132,approximate,ARO-6-40,Wayne,1938,Centered near Shepards Corner in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/69e9ae52-11a3-43b4-a5e9-627fd0aa295b.jpg,http://stor.artstor.org/stor/69e9ae52-11a3-43b4-a5e9-627fd0aa295b_size2
-76.849317,43.196369,approximate,ARO-6-34,Wayne,1938,Centered near North Rose in Wolcott (14590) in Wayne County New York.,http://stor.artstor.org/stor/9e602191-e847-4926-8b15-5ca05efb9199.jpg,http://stor.artstor.org/stor/9e602191-e847-4926-8b15-5ca05efb9199_size2
-76.732936,43.309554,approximate,ARO-6-30,Wayne,1938,Centered near Fair Haven in Red Creek (13143) in Wayne County New York.,http://stor.artstor.org/stor/3fed54d1-fcf2-4231-82eb-2cb298e13e8e.jpg,http://stor.artstor.org/stor/3fed54d1-fcf2-4231-82eb-2cb298e13e8e_size2
-76.84886,43.092727,approximate,ARO-6-42,Wayne,1938,Centered near Shepards Corner in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/1ba43393-5e56-4dab-a74d-4d45e113686e.jpg,http://stor.artstor.org/stor/1ba43393-5e56-4dab-a74d-4d45e113686e_size2
-76.883741,43.004386,approximate,ARO-6-43,Wayne,1938,Centered near Malcon in Waterloo (13165) in Seneca County New York.,http://stor.artstor.org/stor/5c00df13-8238-4d50-890c-9f3f9eb2b16d.jpg,http://stor.artstor.org/stor/5c00df13-8238-4d50-890c-9f3f9eb2b16d_size2
-76.887776,43.031924,approximate,ARO-6-45,Wayne,1938,Centered near Marengo in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/344a9b77-bc7c-4ae3-8011-3b374896b032.jpg,http://stor.artstor.org/stor/344a9b77-bc7c-4ae3-8011-3b374896b032_size2
-76.851518,43.170536,approximate,ARO-6-36,Wayne,1938,Centered near Rose in North Rose (14516) in Wayne County New York.,http://stor.artstor.org/stor/9e8a22e1-22a3-4401-9d88-f8250d12e62a.jpg,http://stor.artstor.org/stor/9e8a22e1-22a3-4401-9d88-f8250d12e62a_size2
-76.851842,43.144917,approximate,ARO-6-38,Wayne,1938,Centered near Rose in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/edb204b1-3e56-40ef-a786-243f68379dc9.jpg,http://stor.artstor.org/stor/edb204b1-3e56-40ef-a786-243f68379dc9_size2
-76.888899,43.058125,approximate,ARO-6-47,Wayne,1938,Centered in Clyde (14433) in Wayne County New York.,http://stor.artstor.org/stor/d1cbdd6f-7247-43e4-b0fc-ac34341046c9.jpg,http://stor.artstor.org/stor/d1cbdd6f-7247-43e4-b0fc-ac34341046c9_size2
-76.607791,42.523802,approximate,ARU-1-11,Tompkins,1938,Centered near Taughannock Falls in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/5722f365-8fa0-4123-9e35-02efa406b454.jpg,http://stor.artstor.org/stor/5722f365-8fa0-4123-9e35-02efa406b454_size2
-76.594314,42.394053,approximate,ARU-1-21,Tompkins,1938,Centered near Trumbull Corners in Newfield (14867) in Tompkins County New York.,http://stor.artstor.org/stor/1f2033c3-2da2-452d-a3fc-45fe9a3e7c94.jpg,http://stor.artstor.org/stor/1f2033c3-2da2-452d-a3fc-45fe9a3e7c94_size2
-76.607374,42.500213,approximate,ARU-1-13,Tompkins,1938,Centered near Jacksonville in Trumansburg (14886) in Tompkins County New York.,http://stor.artstor.org/stor/83af8bb7-edca-43e3-b0f7-48e37ed87c24.jpg,http://stor.artstor.org/stor/83af8bb7-edca-43e3-b0f7-48e37ed87c24_size2
-76.595063,42.420961,approximate,ARU-1-19,Tompkins,1938,Centered near Bostwick Corners in Ithaca (14850) in Tompkins County New York.,http://stor.artstor.org/stor/49d4fed5-8b59-4b87-97a1-c135905f81ec.jpg,http://stor.artstor.org/stor/49d4fed5-8b59-4b87-97a1-c135905f81ec_size2
-76.601138,42.447781,approximate,ARU-1-17,Tompkins,1938,Centered near Applegate Corner in Ithaca (14850) in Tompkins County New York.,http://stor.artstor.org/stor/cbd7de28-e9fa-4c2c-8fd9-b6a3390feb0a.jpg,http://stor.artstor.org/stor/cbd7de28-e9fa-4c2c-8fd9-b6a3390feb0a_size2
